,url,repository_url,labels_url,user
14,https://api.github.com/repos/pandas-dev/pandas/issues/60993,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60993/labels{/name},"{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
15,https://api.github.com/repos/pandas-dev/pandas/issues/60992,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60992/labels{/name},"{'login': 'chilin0525', 'id': 41913261, 'node_id': 'MDQ6VXNlcjQxOTEzMjYx', 'avatar_url': 'https://avatars.githubusercontent.com/u/41913261?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/chilin0525', 'html_url': 'https://github.com/chilin0525', 'followers_url': 'https://api.github.com/users/chilin0525/followers', 'following_url': 'https://api.github.com/users/chilin0525/following{/other_user}', 'gists_url': 'https://api.github.com/users/chilin0525/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/chilin0525/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/chilin0525/subscriptions', 'organizations_url': 'https://api.github.com/users/chilin0525/orgs', 'repos_url': 'https://api.github.com/users/chilin0525/repos', 'events_url': 'https://api.github.com/users/chilin0525/events{/privacy}', 'received_events_url': 'https://api.github.com/users/chilin0525/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
16,https://api.github.com/repos/pandas-dev/pandas/issues/60990,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60990/labels{/name},"{'login': 'SaraInCode', 'id': 42293506, 'node_id': 'MDQ6VXNlcjQyMjkzNTA2', 'avatar_url': 'https://avatars.githubusercontent.com/u/42293506?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/SaraInCode', 'html_url': 'https://github.com/SaraInCode', 'followers_url': 'https://api.github.com/users/SaraInCode/followers', 'following_url': 'https://api.github.com/users/SaraInCode/following{/other_user}', 'gists_url': 'https://api.github.com/users/SaraInCode/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/SaraInCode/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/SaraInCode/subscriptions', 'organizations_url': 'https://api.github.com/users/SaraInCode/orgs', 'repos_url': 'https://api.github.com/users/SaraInCode/repos', 'events_url': 'https://api.github.com/users/SaraInCode/events{/privacy}', 'received_events_url': 'https://api.github.com/users/SaraInCode/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
17,https://api.github.com/repos/pandas-dev/pandas/issues/60988,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60988/labels{/name},"{'login': 'Anurag-Varma', 'id': 62068859, 'node_id': 'MDQ6VXNlcjYyMDY4ODU5', 'avatar_url': 'https://avatars.githubusercontent.com/u/62068859?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Anurag-Varma', 'html_url': 'https://github.com/Anurag-Varma', 'followers_url': 'https://api.github.com/users/Anurag-Varma/followers', 'following_url': 'https://api.github.com/users/Anurag-Varma/following{/other_user}', 'gists_url': 'https://api.github.com/users/Anurag-Varma/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Anurag-Varma/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Anurag-Varma/subscriptions', 'organizations_url': 'https://api.github.com/users/Anurag-Varma/orgs', 'repos_url': 'https://api.github.com/users/Anurag-Varma/repos', 'events_url': 'https://api.github.com/users/Anurag-Varma/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Anurag-Varma/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
18,https://api.github.com/repos/pandas-dev/pandas/issues/60987,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60987/labels{/name},"{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
19,https://api.github.com/repos/pandas-dev/pandas/issues/60986,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60986/labels{/name},"{'login': 'mdjaved24', 'id': 126437265, 'node_id': 'U_kgDOB4lHkQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/126437265?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mdjaved24', 'html_url': 'https://github.com/mdjaved24', 'followers_url': 'https://api.github.com/users/mdjaved24/followers', 'following_url': 'https://api.github.com/users/mdjaved24/following{/other_user}', 'gists_url': 'https://api.github.com/users/mdjaved24/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mdjaved24/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mdjaved24/subscriptions', 'organizations_url': 'https://api.github.com/users/mdjaved24/orgs', 'repos_url': 'https://api.github.com/users/mdjaved24/repos', 'events_url': 'https://api.github.com/users/mdjaved24/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mdjaved24/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
20,https://api.github.com/repos/pandas-dev/pandas/issues/60985,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60985/labels{/name},"{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
21,https://api.github.com/repos/pandas-dev/pandas/issues/60983,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60983/labels{/name},"{'login': 'Anurag-Varma', 'id': 62068859, 'node_id': 'MDQ6VXNlcjYyMDY4ODU5', 'avatar_url': 'https://avatars.githubusercontent.com/u/62068859?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Anurag-Varma', 'html_url': 'https://github.com/Anurag-Varma', 'followers_url': 'https://api.github.com/users/Anurag-Varma/followers', 'following_url': 'https://api.github.com/users/Anurag-Varma/following{/other_user}', 'gists_url': 'https://api.github.com/users/Anurag-Varma/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Anurag-Varma/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Anurag-Varma/subscriptions', 'organizations_url': 'https://api.github.com/users/Anurag-Varma/orgs', 'repos_url': 'https://api.github.com/users/Anurag-Varma/repos', 'events_url': 'https://api.github.com/users/Anurag-Varma/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Anurag-Varma/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
22,https://api.github.com/repos/pandas-dev/pandas/issues/60981,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60981/labels{/name},"{'login': 'boxblox', 'id': 12562159, 'node_id': 'MDQ6VXNlcjEyNTYyMTU5', 'avatar_url': 'https://avatars.githubusercontent.com/u/12562159?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/boxblox', 'html_url': 'https://github.com/boxblox', 'followers_url': 'https://api.github.com/users/boxblox/followers', 'following_url': 'https://api.github.com/users/boxblox/following{/other_user}', 'gists_url': 'https://api.github.com/users/boxblox/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/boxblox/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/boxblox/subscriptions', 'organizations_url': 'https://api.github.com/users/boxblox/orgs', 'repos_url': 'https://api.github.com/users/boxblox/repos', 'events_url': 'https://api.github.com/users/boxblox/events{/privacy}', 'received_events_url': 'https://api.github.com/users/boxblox/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
23,https://api.github.com/repos/pandas-dev/pandas/issues/60980,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60980/labels{/name},"{'login': 'a-rvn', 'id': 200262476, 'node_id': 'U_kgDOC-_DTA', 'avatar_url': 'https://avatars.githubusercontent.com/u/200262476?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/a-rvn', 'html_url': 'https://github.com/a-rvn', 'followers_url': 'https://api.github.com/users/a-rvn/followers', 'following_url': 'https://api.github.com/users/a-rvn/following{/other_user}', 'gists_url': 'https://api.github.com/users/a-rvn/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/a-rvn/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/a-rvn/subscriptions', 'organizations_url': 'https://api.github.com/users/a-rvn/orgs', 'repos_url': 'https://api.github.com/users/a-rvn/repos', 'events_url': 'https://api.github.com/users/a-rvn/events{/privacy}', 'received_events_url': 'https://api.github.com/users/a-rvn/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
24,https://api.github.com/repos/pandas-dev/pandas/issues/60977,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60977/labels{/name},"{'login': 'snitish', 'id': 7503884, 'node_id': 'MDQ6VXNlcjc1MDM4ODQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7503884?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/snitish', 'html_url': 'https://github.com/snitish', 'followers_url': 'https://api.github.com/users/snitish/followers', 'following_url': 'https://api.github.com/users/snitish/following{/other_user}', 'gists_url': 'https://api.github.com/users/snitish/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/snitish/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/snitish/subscriptions', 'organizations_url': 'https://api.github.com/users/snitish/orgs', 'repos_url': 'https://api.github.com/users/snitish/repos', 'events_url': 'https://api.github.com/users/snitish/events{/privacy}', 'received_events_url': 'https://api.github.com/users/snitish/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
25,https://api.github.com/repos/pandas-dev/pandas/issues/60973,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60973/labels{/name},"{'login': 'ncotie', 'id': 93009203, 'node_id': 'U_kgDOBYs1Mw', 'avatar_url': 'https://avatars.githubusercontent.com/u/93009203?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ncotie', 'html_url': 'https://github.com/ncotie', 'followers_url': 'https://api.github.com/users/ncotie/followers', 'following_url': 'https://api.github.com/users/ncotie/following{/other_user}', 'gists_url': 'https://api.github.com/users/ncotie/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ncotie/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ncotie/subscriptions', 'organizations_url': 'https://api.github.com/users/ncotie/orgs', 'repos_url': 'https://api.github.com/users/ncotie/repos', 'events_url': 'https://api.github.com/users/ncotie/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ncotie/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
26,https://api.github.com/repos/pandas-dev/pandas/issues/60972,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60972/labels{/name},"{'login': 'qfcy', 'id': 55317639, 'node_id': 'MDQ6VXNlcjU1MzE3NjM5', 'avatar_url': 'https://avatars.githubusercontent.com/u/55317639?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/qfcy', 'html_url': 'https://github.com/qfcy', 'followers_url': 'https://api.github.com/users/qfcy/followers', 'following_url': 'https://api.github.com/users/qfcy/following{/other_user}', 'gists_url': 'https://api.github.com/users/qfcy/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/qfcy/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/qfcy/subscriptions', 'organizations_url': 'https://api.github.com/users/qfcy/orgs', 'repos_url': 'https://api.github.com/users/qfcy/repos', 'events_url': 'https://api.github.com/users/qfcy/events{/privacy}', 'received_events_url': 'https://api.github.com/users/qfcy/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
27,https://api.github.com/repos/pandas-dev/pandas/issues/60966,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60966/labels{/name},"{'login': 'benvigano', 'id': 69852812, 'node_id': 'MDQ6VXNlcjY5ODUyODEy', 'avatar_url': 'https://avatars.githubusercontent.com/u/69852812?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/benvigano', 'html_url': 'https://github.com/benvigano', 'followers_url': 'https://api.github.com/users/benvigano/followers', 'following_url': 'https://api.github.com/users/benvigano/following{/other_user}', 'gists_url': 'https://api.github.com/users/benvigano/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/benvigano/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/benvigano/subscriptions', 'organizations_url': 'https://api.github.com/users/benvigano/orgs', 'repos_url': 'https://api.github.com/users/benvigano/repos', 'events_url': 'https://api.github.com/users/benvigano/events{/privacy}', 'received_events_url': 'https://api.github.com/users/benvigano/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
28,https://api.github.com/repos/pandas-dev/pandas/issues/60964,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60964/labels{/name},"{'login': 'cgflex', 'id': 148103200, 'node_id': 'U_kgDOCNPgIA', 'avatar_url': 'https://avatars.githubusercontent.com/u/148103200?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/cgflex', 'html_url': 'https://github.com/cgflex', 'followers_url': 'https://api.github.com/users/cgflex/followers', 'following_url': 'https://api.github.com/users/cgflex/following{/other_user}', 'gists_url': 'https://api.github.com/users/cgflex/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/cgflex/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/cgflex/subscriptions', 'organizations_url': 'https://api.github.com/users/cgflex/orgs', 'repos_url': 'https://api.github.com/users/cgflex/repos', 'events_url': 'https://api.github.com/users/cgflex/events{/privacy}', 'received_events_url': 'https://api.github.com/users/cgflex/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
29,https://api.github.com/repos/pandas-dev/pandas/issues/60958,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60958/labels{/name},"{'login': 'chelsea-lin', 'id': 124939984, 'node_id': 'U_kgDOB3Ju0A', 'avatar_url': 'https://avatars.githubusercontent.com/u/124939984?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/chelsea-lin', 'html_url': 'https://github.com/chelsea-lin', 'followers_url': 'https://api.github.com/users/chelsea-lin/followers', 'following_url': 'https://api.github.com/users/chelsea-lin/following{/other_user}', 'gists_url': 'https://api.github.com/users/chelsea-lin/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/chelsea-lin/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/chelsea-lin/subscriptions', 'organizations_url': 'https://api.github.com/users/chelsea-lin/orgs', 'repos_url': 'https://api.github.com/users/chelsea-lin/repos', 'events_url': 'https://api.github.com/users/chelsea-lin/events{/privacy}', 'received_events_url': 'https://api.github.com/users/chelsea-lin/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
